Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,META,MSFT,NVDA,SPY,TSLA,AAPL,AMZN,META,MSFT,NVDA,SPY,TSLA,AAPL,AMZN,META,MSFT,NVDA,SPY,TSLA,AAPL,AMZN,META,MSFT,NVDA,SPY,TSLA,AAPL,AMZN,META,MSFT,NVDA,SPY,TSLA,AAPL,AMZN,META,MSFT,NVDA,SPY,TSLA
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 17:30:00+00:00,127.43699645996094,82.50350189208984,116.53500366210938,236.85000610351562,14.120500564575195,379.32000732421875,112.06999969482422,127.43699645996094,82.50350189208984,116.53500366210938,236.85000610351562,14.120500564575195,379.32000732421875,112.06999969482422,128.38999938964844,82.69000244140625,117.45999908447266,237.72999572753906,14.183000564575195,380.23968505859375,114.0199966430664,126.79000091552734,81.8499984741211,116.19999694824219,235.86000061035156,14.035009384155273,377.79998779296875,109.75,126.80999755859375,81.87000274658203,116.26000213623047,235.88999938964844,14.042500495910645,377.8599853515625,110.0199966430664,10109451,5846911,2044726,1730218,3799559,7213284,25785018
2022-12-28 18:30:00+00:00,127.03820037841797,82.19999694824219,115.81999969482422,235.75999450683594,14.045000076293945,378.3800048828125,112.05989837646484,127.03820037841797,82.19999694824219,115.81999969482422,235.75999450683594,14.045000076293945,378.3800048828125,112.05989837646484,127.44000244140625,82.55069732666016,116.55999755859375,236.85740661621094,14.1589994430542,379.3489990234375,114.62999725341797,126.83999633789062,82.08000183105469,115.81999969482422,235.75999450683594,14.045000076293945,378.1300048828125,111.5999984741211,127.43000030517578,82.50499725341797,116.52999877929688,236.8415985107422,14.121500015258789,379.2699890136719,112.04630279541016,6644687,4861389,1610141,1426456,2455363,5135257,23962035
2022-12-28 19:30:00+00:00,126.19000244140625,81.94999694824219,115.80750274658203,235.16000366210938,14.007000923156738,377.09100341796875,111.05570220947266,126.19000244140625,81.94999694824219,115.80750274658203,235.16000366210938,14.007000923156738,377.09100341796875,111.05570220947266,127.5,82.3499984741211,116.19000244140625,236.39999389648438,14.096000671386719,379.3900146484375,112.97000122070312,125.91999816894531,81.83000183105469,115.62999725341797,234.83999633789062,13.958999633789062,376.8399963378906,110.75,127.04000091552734,82.20500183105469,115.81999969482422,235.768798828125,14.042999267578125,378.3800048828125,112.05500030517578,10496016,5851212,2641984,1737082,3778315,10378198,21449193
2022-12-28 20:30:00+00:00,126.05000305175781,81.83000183105469,115.58000183105469,234.5,14.03600025177002,376.67999267578125,112.70999908447266,126.05000305175781,81.83000183105469,115.58000183105469,234.5,14.03600025177002,376.67999267578125,112.70999908447266,126.2699966430664,82.08999633789062,116.26850128173828,235.35000610351562,14.072999954223633,377.5199890136719,112.87000274658203,125.87000274658203,81.80999755859375,115.51000213623047,234.1699981689453,13.994999885559082,376.4200134277344,110.51000213623047,126.18499755859375,81.94000244140625,115.80000305175781,235.14999389648438,14.005999565124512,377.0899963378906,111.05500030517578,8962152,5754511,2255875,2060907,3297631,11829170,15432540
2022-12-29 14:30:00+00:00,129.38999938964844,83.47530364990234,119.16000366210938,238.75,14.449999809265137,382.29998779296875,120.88999938964844,129.38999938964844,83.47530364990234,119.16000366210938,238.75,14.449999809265137,382.29998779296875,120.88999938964844,129.77000427246094,83.86000061035156,119.83000183105469,238.97000122070312,14.54900074005127,382.9200134277344,122.25,127.7300033569336,82.55000305175781,115.7699966430664,235.64999389648438,14.22700023651123,379.0799865722656,117.49500274658203,127.98999786376953,82.87000274658203,116.4000015258789,235.64999389648438,14.402000427246094,379.6300048828125,120.38500213623047,23509750,14795015,6151133,3817513,10193578,17593452,68473697
2022-12-29 15:30:00+00:00,129.85000610351562,83.58979797363281,119.73999786376953,239.7100067138672,14.560200691223145,382.8599853515625,121.6050033569336,129.85000610351562,83.58979797363281,119.73999786376953,239.7100067138672,14.560200691223145,382.8599853515625,121.6050033569336,130.05999755859375,83.87000274658203,120.12999725341797,240.0,14.572999954223633,383.260009765625,123.56999969482422,129.1300048828125,83.36000061035156,119.12000274658203,238.7404022216797,14.451499938964844,382.2749938964844,120.66000366210938,129.38999938964844,83.4800033569336,119.18000030517578,238.7404022216797,14.453999519348145,382.3183898925781,120.88999938964844,10890066,6554032,3390960,2323192,4452005,9126579,33367373
2022-12-29 16:30:00+00:00,129.99830627441406,83.77989959716797,119.75,240.94540405273438,14.555000305175781,383.7950134277344,120.22000122070312,129.99830627441406,83.77989959716797,119.75,240.94540405273438,14.555000305175781,383.7950134277344,120.22000122070312,130.4813995361328,84.1050033569336,120.16999816894531,241.05999755859375,14.679960250854492,384.239990234375,122.88999938964844,129.7899932861328,83.58619689941406,119.47309875488281,239.7100067138672,14.530009269714355,382.8500061035156,120.0,129.86000061035156,83.58999633789062,119.7300033569336,239.72000122070312,14.561999320983887,382.8500061035156,121.6050033569336,8760543,6100127,2097221,2030037,4103638,7036884,24360371
2022-12-29 17:30:00+00:00,129.52000427246094,83.69979858398438,119.8416976928711,240.53689575195312,14.60099983215332,383.60009765625,119.13990020751953,129.52000427246094,83.69979858398438,119.8416976928711,240.53689575195312,14.60099983215332,383.60009765625,119.13990020751953,130.09829711914062,83.83000183105469,119.9800033569336,241.13999938964844,14.657999992370605,383.9800109863281,120.33000183105469,129.3249969482422,83.44000244140625,119.30390167236328,240.05499267578125,14.524999618530273,383.19000244140625,118.43000030517578,129.99240112304688,83.78500366210938,119.76000213623047,240.94009399414062,14.556570053100586,383.79998779296875,120.22979736328125,6897882,4610841,1752574,1741674,3603983,4059107,26336126
2022-12-29 18:30:00+00:00,130.0,84.05169677734375,120.5199966430664,241.02000427246094,14.538000106811523,383.6050109863281,118.83999633789062,130.0,84.05169677734375,120.5199966430664,241.02000427246094,14.538000106811523,383.6050109863281,118.83999633789062,130.24000549316406,84.19000244140625,120.73999786376953,241.5399932861328,14.608999252319336,384.3500061035156,120.16999816894531,129.40499877929688,83.61000061035156,119.68499755859375,240.3300018310547,14.530000686645508,383.3399963378906,118.75,129.52000427246094,83.69170379638672,119.84500122070312,240.52999877929688,14.60200023651123,383.6099853515625,119.12999725341797,6114981,4761621,2238259,1532169,2743248,5250350,19865325
2022-12-29 19:30:00+00:00,129.9499969482422,84.33000183105469,120.63500213623047,241.27999877929688,14.628000259399414,383.4363098144531,120.94499969482422,129.9499969482422,84.33000183105469,120.63500213623047,241.27999877929688,14.628000259399414,383.4363098144531,120.94499969482422,130.10000610351562,84.41999816894531,120.70500183105469,241.42999267578125,14.64799976348877,384.0899963378906,121.33499908447266,129.6999969482422,83.9218978881836,120.1500015258789,240.82000732421875,14.500999450683594,383.1499938964844,118.5999984741211,130.0019989013672,84.052001953125,120.5199966430664,241.0,14.541000366210938,383.6099853515625,118.83000183105469,6437197,5116913,2341702,2018450,4012553,5165310,23099340
2022-12-29 20:30:00+00:00,129.60000610351562,84.13999938964844,120.2699966430664,240.97999572753906,14.602999687194824,383.3599853515625,121.83999633789062,129.60000610351562,84.13999938964844,120.2699966430664,240.97999572753906,14.602999687194824,383.3599853515625,121.83999633789062,130.22000122070312,84.55000305175781,121.02999877929688,241.9199981689453,14.683000564575195,384.0400085449219,122.1698989868164,129.55999755859375,84.08999633789062,120.16000366210938,240.82000732421875,14.582000732421875,383.19000244140625,120.93000030517578,129.9499969482422,84.32499694824219,120.62999725341797,241.27999877929688,14.62700080871582,383.43499755859375,120.94000244140625,6308537,6249070,2550056,2693017,3764273,9029341,18811745
2022-12-30 14:30:00+00:00,128.4250030517578,82.93990325927734,118.52999877929688,237.6999969482422,14.39799976348877,380.7900085449219,123.19629669189453,128.4250030517578,82.93990325927734,118.52999877929688,237.6999969482422,14.39799976348877,380.7900085449219,123.19629669189453,128.69000244140625,83.4000015258789,119.23999786376953,238.94000244140625,14.461999893188477,381.6199951171875,124.4800033569336,127.43000030517578,82.47000122070312,117.73999786376953,236.66000366210938,14.232999801635742,379.0199890136719,119.75,128.41000366210938,83.12000274658203,118.16000366210938,238.2100067138672,14.333999633789062,380.6400146484375,119.94999694824219,15927353,11539818,4472949,3595714,9256920,11152173,51754901
2022-12-30 15:30:00+00:00,128.30999755859375,82.768798828125,118.72000122070312,237.77999877929688,14.386999130249023,379.8500061035156,121.51570129394531,128.30999755859375,82.768798828125,118.72000122070312,237.77999877929688,14.386999130249023,379.8500061035156,121.51570129394531,129.25,83.43000030517578,119.27999877929688,239.02999877929688,14.480000495910645,381.54998779296875,123.29000091552734,128.0800018310547,82.69000244140625,118.29499816894531,237.3800048828125,14.338000297546387,379.6499938964844,120.98999786376953,128.4250030517578,82.94000244140625,118.5250015258789,237.68499755859375,14.398399353027344,380.80999755859375,123.19000244140625,10929791,9251913,2380116,2066334,4709416,5412940,26008547
2022-12-30 16:30:00+00:00,128.81500244140625,83.07499694824219,118.95149993896484,239.0500030517578,14.460000991821289,380.7575988769531,121.94090270996094,128.81500244140625,83.07499694824219,118.95149993896484,239.0500030517578,14.460000991821289,380.7575988769531,121.94090270996094,129.0800018310547,83.11000061035156,119.04000091552734,239.19000244140625,14.48900032043457,380.9599914550781,122.2699966430664,128.2100067138672,82.69999694824219,118.5,237.66009521484375,14.375999450683594,379.625,120.81009674072266,128.32000732421875,82.75,118.70999908447266,237.76499938964844,14.382000923156738,379.79998779296875,121.5,7048763,5062020,1773288,1591716,2666770,4431478,18635821
2022-12-30 17:30:00+00:00,128.3300018310547,82.74500274658203,118.83499908447266,237.9199981689453,14.4089994430542,379.3450012207031,121.14230346679688,128.3300018310547,82.74500274658203,118.83499908447266,237.9199981689453,14.4089994430542,379.3450012207031,121.14230346679688,129.02999877929688,83.16500091552734,119.32499694824219,239.38999938964844,14.517000198364258,381.0799865722656,122.13999938964844,128.02000427246094,82.4800033569336,118.58000183105469,237.3000030517578,14.36199951171875,378.42999267578125,120.61000061035156,128.81500244140625,83.07319641113281,118.95999908447266,239.0500030517578,14.461000442504883,380.7749938964844,121.94999694824219,5931448,5493371,1678379,1917408,2664030,5705743,14211826
2022-12-30 18:30:00+00:00,128.22000122070312,82.79000091552734,118.88500213623047,237.55999755859375,14.410499572753906,379.1199951171875,121.45999908447266,128.22000122070312,82.79000091552734,118.88500213623047,237.55999755859375,14.410499572753906,379.1199951171875,121.45999908447266,128.6699981689453,82.99500274658203,119.16999816894531,238.3300018310547,14.443499565124512,380.04998779296875,121.72000122070312,127.97000122070312,82.6500015258789,118.61000061035156,237.02999877929688,14.364999771118164,378.5899963378906,120.87999725341797,128.3300018310547,82.73999786376953,118.83999633789062,237.91000366210938,14.410000801086426,379.3599853515625,121.13999938964844,6151192,5321342,1469271,1709093,2376985,8380167,12191644
2022-12-30 19:30:00+00:00,128.91000366210938,82.94999694824219,119.5,238.17999267578125,14.4660005569458,380.30499267578125,122.36170196533203,128.91000366210938,82.94999694824219,119.5,238.17999267578125,14.4660005569458,380.30499267578125,122.36170196533203,129.17999267578125,83.19000244140625,119.69000244140625,239.02000427246094,14.514999389648438,381.0199890136719,122.77999877929688,128.0800018310547,82.62000274658203,118.80999755859375,237.30999755859375,14.374000549316406,378.69140625,121.12000274658203,128.22500610351562,82.79090118408203,118.89800262451172,237.55999755859375,14.410000801086426,379.1400146484375,121.45999908447266,8598240,6393159,2079467,2063856,2907580,11169845,17219982
2022-12-30 20:30:00+00:00,129.9499969482422,84.0,120.3499984741211,239.8300018310547,14.614500045776367,382.42999267578125,123.23999786376953,129.9499969482422,84.0,120.3499984741211,239.8300018310547,14.614500045776367,382.42999267578125,123.23999786376953,129.9499969482422,84.05000305175781,120.41999816894531,239.9600067138672,14.628990173339844,382.5799865722656,123.29000091552734,128.86000061035156,82.91999816894531,119.42369842529297,238.06500244140625,14.461999893188477,380.19500732421875,122.19999694824219,128.9199981689453,82.94999694824219,119.5,238.19000244140625,14.467000007629395,380.32000732421875,122.37000274658203,11542723,9481435,2815160,3314163,3736657,22578268,13158506
2023-01-03 14:30:00+00:00,125.45999908447266,84.87039947509766,123.0999984741211,239.78810119628906,14.35200023651123,380.94000244140625,111.05999755859375,125.45999908447266,84.87039947509766,123.0999984741211,239.78810119628906,14.35200023651123,380.94000244140625,111.05999755859375,130.89999389648438,86.95999908447266,126.37000274658203,245.75,14.996000289916992,386.42999267578125,118.80000305175781,125.2300033569336,84.4800033569336,122.27999877929688,239.34010314941406,14.307001113891602,380.1449890136719,110.35070037841797,130.27999877929688,85.45999908447266,122.81999969482422,243.0800018310547,14.85099983215332,384.3699951171875,118.47000122070312,27775505,18912072,10768810,6337273,11605646,18966193,65615599
2023-01-03 15:30:00+00:00,125.34500122070312,85.0083999633789,124.62999725341797,238.36000061035156,14.196001052856445,380.0299987792969,108.47010040283203,125.34500122070312,85.0083999633789,124.62999725341797,238.36000061035156,14.196001052856445,380.0299987792969,108.47010040283203,125.87000274658203,85.5,124.67980194091797,239.8300018310547,14.357000350952148,382.3299865722656,112.23999786376953,124.7300033569336,84.56189727783203,122.58000183105469,237.5,14.103010177612305,379.4800109863281,108.05000305175781,125.45999908447266,84.87999725341797,123.08000183105469,239.8000030517578,14.352999687194824,380.8900146484375,111.05000305175781,18104999,7146381,5558830,3058832,7234854,10055232,33929104
2023-01-03 16:30:00+00:00,124.66000366210938,84.41000366210938,123.93000030517578,238.1501007080078,14.183009147644043,378.94000244140625,106.1500015258789,124.66000366210938,84.41000366210938,123.93000030517578,238.1501007080078,14.183009147644043,378.94000244140625,106.1500015258789,125.37000274658203,85.0199966430664,124.66000366210938,238.69000244140625,14.26099967956543,380.04998779296875,108.49500274658203,124.3490982055664,84.20999908447266,123.56999969482422,237.5,14.096000671386719,378.42999267578125,105.5999984741211,125.3501968383789,85.00050354003906,124.63999938964844,238.3699951171875,14.194999694824219,380.0382080078125,108.47239685058594,11248777,4802151,3656690,2236397,4647010,8265613,33451392
2023-01-03 17:30:00+00:00,124.64990234375,84.91999816894531,124.52999877929688,238.44000244140625,14.278999328613281,379.5199890136719,105.66999816894531,124.64990234375,84.91999816894531,124.52999877929688,238.44000244140625,14.278999328613281,379.5199890136719,105.66999816894531,124.94000244140625,84.96499633789062,124.5958023071289,238.99000549316406,14.28600025177002,380.0199890136719,106.47599792480469,124.19000244140625,84.20500183105469,123.66000366210938,237.39999389648438,14.157000541687012,377.83099365234375,104.63999938964844,124.66000366210938,84.41500091552734,123.94000244140625,238.17999267578125,14.1850004196167,378.9649963378906,106.1488037109375,8860080,4072132,2474830,2596124,3367135,6272148,24087601
2023-01-03 18:30:00+00:00,124.56999969482422,85.44499969482422,124.7300033569336,238.5500030517578,14.22716999053955,378.989990234375,107.31999969482422,124.56999969482422,85.44499969482422,124.7300033569336,238.5500030517578,14.22716999053955,378.989990234375,107.31999969482422,125.0,85.51000213623047,125.05000305175781,238.9499969482422,14.286310195922852,380.2300109863281,107.44999694824219,124.19000244140625,84.87999725341797,124.1500015258789,238.0500030517578,14.20300006866455,378.7900085449219,105.34010314941406,124.6698989868164,84.93000030517578,124.54000091552734,238.4499969482422,14.280009269714355,379.5199890136719,105.66999816894531,8388062,4349226,2470484,1635805,3274138,5515490,23360158
2023-01-03 19:30:00+00:00,124.62000274658203,86.19599914550781,125.55500030517578,239.4499969482422,14.344999313354492,380.3599853515625,108.08499908447266,124.62000274658203,86.19599914550781,125.55500030517578,239.4499969482422,14.344999313354492,380.3599853515625,108.08499908447266,125.33000183105469,86.38999938964844,125.7699966430664,240.3800048828125,14.407999992370605,381.1499938964844,109.4000015258789,124.16999816894531,85.08999633789062,124.1500015258789,237.91000366210938,14.163999557495117,378.0899963378906,106.7699966430664,124.5780029296875,85.44999694824219,124.73999786376953,238.60000610351562,14.232000350952148,379.0,107.31999969482422,11718707,7381709,3962247,3045543,4800684,9704030,29563042
2023-01-03 20:30:00+00:00,125.05000305175781,85.81999969482422,124.75,239.5399932861328,14.3149995803833,380.8299865722656,108.06269836425781,125.05000305175781,85.81999969482422,124.75,239.5399932861328,14.3149995803833,380.8299865722656,108.06269836425781,125.41999816894531,86.48999786376953,125.66999816894531,239.92999267578125,14.375500679016113,381.29998779296875,108.75,124.625,85.7699966430664,124.5999984741211,239.22000122070312,14.291000366210938,380.2900085449219,107.5199966430664,124.62999725341797,86.20999908447266,125.56999969482422,239.47000122070312,14.344999313354492,380.3699951171875,108.08999633789062,10631332,7385734,3746280,2165920,3190265,8620851,15564359
2023-01-04 14:30:00+00:00,125.99829864501953,84.08999633789062,126.4749984741211,227.14999389648438,14.363000869750977,381.6499938964844,110.72000122070312,125.99829864501953,84.08999633789062,126.4749984741211,227.14999389648438,14.363000869750977,381.6499938964844,110.72000122070312,127.55500030517578,86.9800033569336,129.0498046875,232.8699951171875,14.814000129699707,384.2699890136719,112.73999786376953,125.08000183105469,83.36000061035156,125.8499984741211,226.0,14.303010940551758,380.0,107.5199966430664,126.88999938964844,86.0199966430664,127.45999908447266,232.27499389648438,14.566999435424805,383.17999267578125,109.11000061035156,25459455,19265575,10337615,15336204,12299209,15910169,60188305
2023-01-04 15:30:00+00:00,127.37999725341797,85.19499969482422,127.9000015258789,228.13229370117188,14.597000122070312,383.58099365234375,112.30010223388672,127.37999725341797,85.19499969482422,127.9000015258789,228.13229370117188,14.597000122070312,383.58099365234375,112.30010223388672,127.5,85.33999633789062,128.00999450683594,228.58140563964844,14.606799125671387,383.69000244140625,112.44000244140625,125.33399963378906,83.77999877929688,125.87999725341797,226.26499938964844,14.241000175476074,380.8599853515625,109.93009948730469,125.98999786376953,84.08039855957031,126.45999908447266,227.13999938964844,14.361000061035156,381.6600036621094,110.69270324707031,11053975,8630974,4065908,6929391,5407152,8410810,26007372
2023-01-04 16:30:00+00:00,128.06500244140625,85.7750015258789,128.1300048828125,229.01499938964844,14.682159423828125,385.19500732421875,112.74759674072266,128.06500244140625,85.7750015258789,128.1300048828125,229.01499938964844,14.682159423828125,385.19500732421875,112.74759674072266,128.65570068359375,86.09929656982422,128.88999938964844,229.79989624023438,14.778999328613281,385.8800048828125,114.58999633789062,127.37999725341797,85.19000244140625,127.62000274658203,228.1699981689453,14.597500801086426,383.6000061035156,112.25,127.38999938964844,85.19000244140625,127.88999938964844,228.1699981689453,14.597500801086426,384.0899963378906,112.31500244140625,9666212,6882077,3822619,5432733,4535923,8767655,25648558
2023-01-04 17:30:00+00:00,127.26010131835938,85.90989685058594,127.72000122070312,228.85499572753906,14.722999572753906,384.8299865722656,112.76000213623047,127.26010131835938,85.90989685058594,127.72000122070312,228.85499572753906,14.722999572753906,384.8299865722656,112.76000213623047,128.22000122070312,86.08999633789062,128.85000610351562,229.64999389648438,14.767999649047852,385.739990234375,112.94000244140625,126.93000030517578,85.12000274658203,127.5,227.41200256347656,14.619999885559082,383.6499938964844,111.43000030517578,128.0749969482422,85.77999877929688,128.13999938964844,229.01499938964844,14.683000564575195,385.20001220703125,112.75,5544069,4618367,2352220,3406067,3424437,6004648,14665172
2023-01-04 18:30:00+00:00,125.7249984741211,84.59010314941406,126.66000366210938,226.16000366210938,14.553998947143555,381.5,112.0250015258789,125.7249984741211,84.59010314941406,126.66000366210938,226.16000366210938,14.553998947143555,381.5,112.0250015258789,127.87000274658203,86.29000091552734,128.14999389648438,229.42999267578125,14.852999687194824,385.55999755859375,114.30000305175781,125.62000274658203,84.55999755859375,126.12999725341797,226.0500030517578,14.53600025177002,381.20001220703125,111.83999633789062,127.26499938964844,85.90499877929688,127.71009826660156,228.85499572753906,14.722999572753906,384.8299865722656,112.76499938964844,9752574,7445822,4193975,4324649,5205279,11743593,23124365
2023-01-04 19:30:00+00:00,125.83000183105469,85.04019927978516,127.13999938964844,227.6699981689453,14.666999816894531,382.7650146484375,113.01000213623047,125.83000183105469,85.04019927978516,127.13999938964844,227.6699981689453,14.666999816894531,382.7650146484375,113.01000213623047,126.8499984741211,85.69000244140625,128.29220581054688,228.83999633789062,14.829989433288574,384.0799865722656,113.94000244140625,125.37999725341797,84.46499633789062,126.48999786376953,225.9600067138672,14.536999702453613,381.1400146484375,111.9000015258789,125.72000122070312,84.56999969482422,126.66000366210938,226.16000366210938,14.553998947143555,381.489990234375,112.02359771728516,10742232,6474313,2984479,4533655,5946987,10290375,16542492
